FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,STATE,LATITUDE,LONGITUDE,OWNER_DESCR,MONTH,MONTH_NAME,CAUSE_TYPE,SIZE_CLASS_LABEL
2012,85,Campfire,4,B,GA,34.28063671,-84.01245086,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2014,148,Equipment Use,0.1,A,ID,43.19475,-116.02893,BLM,5,May,Human,A: <0.25 acres
1993,101,Arson,6.77,B,GA,33.3845,-84.8948,PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
2007,149,Arson,1.6,B,GA,33.13923435,-82.14886277,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1994,78,Miscellaneous,0.2,A,NC,35.4683,-82.0783,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1997,277,Miscellaneous,0.1,A,LA,30.6767,-90.7683,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2010,357,Miscellaneous,0.1,A,NY,40.55573762,-74.14242329,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2007,111,Arson,0.5,B,ND,48.8805,-99.9836,BIA,4,Apr,Human,B: 0.25-9.9 acres
2006,9,Arson,39,C,WV,38.17072358,-82.45524356,MISSING/NOT SPECIFIED,1,Jan,Human,C: 10-99.9 acres
1993,359,Missing/Undefined,0.1,A,SC,34.54166667,-79.99583333,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2014,85,Miscellaneous,32.3,C,LA,31.191,-93.149,PRIVATE,3,Mar,Human,C: 10-99.9 acres
1993,174,Missing/Undefined,30,C,SC,34.425,-80.22083333,MISSING/NOT SPECIFIED,6,Jun,Human,C: 10-99.9 acres
2003,301,Miscellaneous,0.1,A,CO,39.615,-105.87361111,USFS,10,Oct,Human,A: <0.25 acres
2006,145,Arson,1.2,B,PA,40.79194001,-76.17361,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1994,26,Missing/Undefined,8,B,SC,33.14166667,-80.5375,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2015,290,Miscellaneous,0.1,A,TX,32.8386,-96.6615,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
1995,345,Arson,0.25,A,NJ,39.95,-74.5875,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
1993,180,Miscellaneous,0.1,A,NC,35.1783,-81.1883,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
2013,112,Miscellaneous,0.1,A,CA,33.6634,-117.297783,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1996,254,Equipment Use,1,B,CA,39.90611111,-122.15,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2012,190,Lightning,0.6,B,UT,39.1803,-109.47,BLM,7,Jul,Natural,B: 0.25-9.9 acres
1997,277,Smoking,0.1,A,OR,43.53527778,-121.95416667,USFS,10,Oct,Human,A: <0.25 acres
2009,79,Missing/Undefined,2,B,MS,34.337049,-88.383514,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2013,60,Debris Burning,6.28,B,LA,30.98436,-92.78255,PRIVATE,2,Feb,Human,B: 0.25-9.9 acres
2014,298,Miscellaneous,0.01,A,TX,32.7205376,-97.5383956,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2005,54,Miscellaneous,2,B,TX,31.64251999,-97.35724998,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2001,17,Arson,2,B,GA,31.3436,-81.5766,PRIVATE,1,Jan,Human,B: 0.25-9.9 acres
2015,18,Debris Burning,1,B,MS,31.18945785,-89.86092647,PRIVATE,1,Jan,Human,B: 0.25-9.9 acres
1998,17,Children,1,B,FL,29.81,-81.97,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2014,185,Lightning,0.1,A,UT,37.2047,-112.1139,BLM,7,Jul,Natural,A: <0.25 acres
1998,270,Campfire,0.1,A,AZ,34.295,-110.88833333,USFS,9,Sep,Human,A: <0.25 acres
1993,363,Equipment Use,15,C,FL,27.93,-81.44,MISSING/NOT SPECIFIED,12,Dec,Human,C: 10-99.9 acres
1998,265,Equipment Use,5,B,CA,35.30194444,-120.63888888,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2007,9,Missing/Undefined,5,B,PR,18.056477,-66.940918,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2007,73,Missing/Undefined,0.1,A,NC,34.33341,-78.82275,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2006,221,Lightning,0.01,A,MT,48.4176,-115.0384,MISSING/NOT SPECIFIED,8,Aug,Natural,A: <0.25 acres
2006,252,Lightning,0.08,A,OR,45.745,-117.63667,PRIVATE,9,Sep,Natural,A: <0.25 acres
2000,75,Debris Burning,1,B,SC,33.8242,-80.4461,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2007,185,Missing/Undefined,0.1,A,NC,34.83066,-79.75776,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2009,87,Debris Burning,0.1,A,NY,42.072087,-79.12218052,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1996,124,Debris Burning,35,C,TX,30.31101,-95.90175,MISSING/NOT SPECIFIED,5,May,Human,C: 10-99.9 acres
1998,272,Equipment Use,0.1,A,CA,37.00388888,-120.04611111,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2005,92,Arson,0.25,A,MO,37.81555556,-91.23277778,STATE OR PRIVATE,4,Apr,Human,A: <0.25 acres
2006,153,Lightning,0.26,B,GA,33.78072685,-85.32799608,MISSING/NOT SPECIFIED,6,Jun,Natural,B: 0.25-9.9 acres
2001,70,Debris Burning,12,C,KY,37.6211,-82.8631,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
1997,290,Missing/Undefined,0.25,A,ME,44.55,-68.25,PRIVATE,10,Oct,Human,A: <0.25 acres
2007,106,Miscellaneous,0.02,A,MN,46.76958258,-92.28264836,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1997,81,Arson,0.2,A,NC,35.5683,-81.2317,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2010,296,Miscellaneous,0.25,A,IL,37.800055,-89.0524,PRIVATE,10,Oct,Human,A: <0.25 acres
2004,187,Campfire,0.01,A,MT,48.02270002,-115.04610001,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2011,287,Miscellaneous,0.1,A,NY,41.15193001,-72.28091795,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2009,124,Miscellaneous,2,B,NY,44.81311202,-74.65178966,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2005,288,Campfire,72,C,OR,45.13583,-118.725,PRIVATE,10,Oct,Human,C: 10-99.9 acres
1995,89,Arson,1.8,B,GA,32.3036,-81.6089,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2013,318,Equipment Use,1.5,B,PA,40.355,-77.71139,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2005,123,Debris Burning,4,B,MS,33.1697,-90.19,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2003,246,Lightning,0.5,B,CA,37.56722222,-119.15111111,USFS,9,Sep,Natural,B: 0.25-9.9 acres
2005,194,Missing/Undefined,0.1,A,HI,21.312748,-157.9202881,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2000,280,Equipment Use,2,B,CA,37.28,-120.27888888,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2012,124,Miscellaneous,2,B,ND,47.85481,-102.12836,BLM,5,May,Human,B: 0.25-9.9 acres
2007,158,Debris Burning,0.28,B,GA,32.65743091,-82.83617484,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
1997,251,Equipment Use,0.1,A,NC,35.3883,-79.145,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
1998,90,Arson,0.1,A,WV,38.2440354,-81.99825577,PRIVATE,3,Mar,Human,A: <0.25 acres
2007,272,Miscellaneous,0.1,A,NY,41.15691135,-73.9886457,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2009,80,Equipment Use,0.1,A,CA,34.484922,-117.530137,STATE OR PRIVATE,3,Mar,Human,A: <0.25 acres
2004,44,Debris Burning,1.5,B,NC,34.5167,-77.4167,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2015,82,Debris Burning,1,B,KY,37.799,-83.9084,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2000,285,Debris Burning,4,B,TN,35.81,-88.42,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2006,92,Miscellaneous,0.1,A,NY,40.58149491,-74.08233234,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2006,295,Debris Burning,470,E,NM,34.78465,-106.5546,MISSING/NOT SPECIFIED,10,Oct,Human,E: 300-999 acres
2006,203,Debris Burning,0.1,A,CA,37.187537,-120.971607,OTHER FEDERAL,7,Jul,Human,A: <0.25 acres
1998,98,Arson,5,B,AR,34.6906,-93.0022,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1997,175,Children,0.25,A,NJ,39.7125,-74.875,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
2015,186,Miscellaneous,0.01,A,CA,37.54553,-122.514,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2005,104,Miscellaneous,0.55,B,NY,42.85273194,-73.78954959,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1992,70,Smoking,0.1,A,NC,35.7217,-80.2617,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2008,156,Miscellaneous,3,B,TX,33.25261,-95.99025,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
1999,260,Debris Burning,10,C,AR,35.3025,-93.3817,MISSING/NOT SPECIFIED,9,Sep,Human,C: 10-99.9 acres
2002,284,Equipment Use,0.5,B,FL,26.7003,-81.2353,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2007,234,Missing/Undefined,0.1,A,NC,35.69789,-81.30756,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
2006,201,Miscellaneous,5,B,MI,45.90611111,-86.935,USFS,7,Jul,Human,B: 0.25-9.9 acres
1994,53,Debris Burning,8,B,NC,34.6517,-79.2083,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2010,334,Arson,9,B,OK,35.6317,-94.825,BIA,11,Nov,Human,B: 0.25-9.9 acres
1997,50,Arson,2,B,NJ,39.95417,-74.58334,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2000,42,Miscellaneous,0.1,A,MS,32.6706,-89.5733,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
1998,119,Missing/Undefined,0.3,B,ME,43.31666667,-70.8,PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
2006,185,Arson,0.1,A,KS,38.36,-97.67,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
1994,49,Debris Burning,0.63,B,GA,32.1149,-81.3479,PRIVATE,2,Feb,Human,B: 0.25-9.9 acres
2004,353,Debris Burning,0.05,A,GA,34.88390608,-84.26648191,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
1995,101,Arson,8,B,OH,38.58333333,-82.60833333,STATE OR PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
1993,232,Lightning,0.1,A,CA,40.89,-122.40666667,USFS,8,Aug,Natural,A: <0.25 acres
1998,107,Debris Burning,0.15,A,MN,46.666344,-94.237548,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2004,189,Children,0.2,A,FL,28.04110999,-81.86332997,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2010,112,Debris Burning,2,B,SC,33.610889,-80.38047,PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
2005,249,Miscellaneous,0.1,A,NY,41.46854784,-74.40559754,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2012,7,Equipment Use,1.5,B,FL,30.1341,-83.7593,STATE,1,Jan,Human,B: 0.25-9.9 acres
2005,71,Debris Burning,3,B,MS,30.6964,-88.5197,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,106,Miscellaneous,0.86,B,NY,43.39844645,-76.27989887,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2005,166,Equipment Use,1,B,CA,33.82305555,-117.165,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2003,89,Miscellaneous,1,B,SD,43.06550002,-98.30293999,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2015,89,Equipment Use,80,C,NE,41.52323,-100.061,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
1996,54,Debris Burning,60,C,MS,33.19034367,-89.81080611,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
1996,71,Smoking,23,C,NC,34.945,-80.0017,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
1998,142,Equipment Use,0.5,B,FL,29.03,-80.97,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2009,22,Arson,12,C,AL,34.21492,-87.730597,MISSING/NOT SPECIFIED,1,Jan,Human,C: 10-99.9 acres
2007,188,Miscellaneous,0.1,A,NY,43.16463507,-77.64714659,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
1999,89,Children,1,B,NC,36.1717,-80.0617,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2013,352,Debris Burning,0.3,B,NC,35.64401667,-81.17126667,PRIVATE,12,Dec,Human,B: 0.25-9.9 acres
2013,328,Miscellaneous,4,B,AL,32.072063,-87.289761,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2006,127,Miscellaneous,0.59,B,NY,43.24166793,-74.06615368,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2015,187,Debris Burning,0.1,A,SC,35.027973,-82.383217,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2011,164,Smoking,0.1,A,NM,33.686297,-105.352797,PRIVATE,6,Jun,Human,A: <0.25 acres
2005,216,Debris Burning,2,B,LA,32.18383997,-93.24693691,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2003,249,Lightning,0.1,A,CA,41.2732,-124.007,NPS,9,Sep,Natural,A: <0.25 acres
2000,172,Debris Burning,0.4,B,NM,34.8501,-106.7178,BIA,6,Jun,Human,B: 0.25-9.9 acres
2011,222,Miscellaneous,1,B,TX,33.81424,-98.218803,STATE OR PRIVATE,8,Aug,Human,B: 0.25-9.9 acres
2003,10,Arson,6.6,B,GA,31.95861047,-82.8783592,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2009,38,Debris Burning,0.1,A,CA,38.242846,-120.950781,STATE OR PRIVATE,2,Feb,Human,A: <0.25 acres
2015,213,Lightning,0.1,A,CA,38.1567,-118.8008,BLM,7,Jul,Natural,A: <0.25 acres
1992,259,Missing/Undefined,0.2,A,UT,37.02875,-112.36687,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2005,107,Debris Burning,5,B,TX,30.14965001,-96.68857998,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2014,118,Debris Burning,0.2,A,CA,39.965,-120.89361111,USFS,4,Apr,Human,A: <0.25 acres
2013,223,Debris Burning,0.01,A,GA,34.47411944,-85.29034444,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
1994,223,Missing/Undefined,0.5,B,ID,46.214094,-116.569678,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2004,323,Missing/Undefined,25,C,KY,37.52586997,-83.67535002,MISSING/NOT SPECIFIED,11,Nov,Human,C: 10-99.9 acres
2008,134,Arson,0.1,A,NY,40.84906901,-73.88286798,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2003,103,Miscellaneous,0.5,B,AZ,32.358,-112.0781,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2014,188,Miscellaneous,450,E,WY,41.16305556,-106.11444444,USFS,7,Jul,Human,E: 300-999 acres
2010,284,Debris Burning,1,B,TX,32.125907,-98.410721,STATE OR PRIVATE,10,Oct,Human,B: 0.25-9.9 acres
2001,81,Railroad,110,D,FL,27.1881,-81.0453,MISSING/NOT SPECIFIED,3,Mar,Human,D: 100-299 acres
1993,41,Arson,7,B,MO,38.06398081,-92.8572673,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2004,116,Arson,1.5,B,MN,47.44888889,-94.59361111,STATE OR PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
1997,213,Miscellaneous,2,B,WA,47.78973,-121.81134,PRIVATE,7,Jul,Human,B: 0.25-9.9 acres
2008,107,Debris Burning,2,B,MI,44.25102,-84.06333,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2012,4,Children,0.1,A,GA,31.26973663,-83.45667885,PRIVATE,1,Jan,Human,A: <0.25 acres
2014,144,Campfire,1,B,MI,46.3107,-87.39483,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1997,82,Debris Burning,15,C,NC,35.7617,-77.4883,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
1994,223,Lightning,0.5,B,OR,45.86833333,-117.96,USFS,8,Aug,Natural,B: 0.25-9.9 acres
2015,262,Debris Burning,0.3,B,ME,44.650123,-69.883597,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
1998,75,Arson,4,B,MS,31.585,-88.77833333,USFS,3,Mar,Human,B: 0.25-9.9 acres
1996,226,Lightning,0.1,A,CA,40.415,-121.19333333,USFS,8,Aug,Natural,A: <0.25 acres
2005,307,Miscellaneous,0.2,A,IA,42.57,-94.56,MISSING/NOT SPECIFIED,11,Nov,Human,A: <0.25 acres
2013,314,Debris Burning,0.4,B,GA,33.44261111,-82.38002778,PRIVATE,11,Nov,Human,B: 0.25-9.9 acres
1997,353,Arson,6,B,TN,35.6633,-85.3217,MISSING/NOT SPECIFIED,12,Dec,Human,B: 0.25-9.9 acres
2006,90,Lightning,1,B,NY,42.68829211,-78.49166754,MISSING/NOT SPECIFIED,3,Mar,Natural,B: 0.25-9.9 acres
2009,182,Debris Burning,3,B,NC,35.50022,-77.73358,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2014,98,Arson,0.2,A,NC,36.3042,-80.99295,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2008,274,Miscellaneous,5,B,TX,28.81007,-98.03774,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2013,310,Equipment Use,0.5,B,MD,39.22,-76.23,PRIVATE,11,Nov,Human,B: 0.25-9.9 acres
2007,188,Lightning,0.1,A,MT,44.7525,-112.91694444,USFS,7,Jul,Natural,A: <0.25 acres
2009,158,Arson,0.2,A,AZ,35.5294,-113.4247,BIA,6,Jun,Human,A: <0.25 acres
2011,57,Debris Burning,4,B,AL,34.553736,-87.3198259,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2012,184,Lightning,0.1,A,NM,33.61944444,-108.03305556,USFS,7,Jul,Natural,A: <0.25 acres
2007,91,Debris Burning,0.1,A,SC,33.61140001,-80.92105999,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2010,78,Debris Burning,0.5,B,NC,36.26033333,-79.63336666,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2009,32,Miscellaneous,0.25,A,TX,32.73728501,-94.92090407,STATE OR PRIVATE,2,Feb,Human,A: <0.25 acres
2010,338,Missing/Undefined,0.25,A,HI,21.4589825,-158.170517,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2002,275,Miscellaneous,1,B,CA,39.19527778,-122.04805556,STATE,10,Oct,Human,B: 0.25-9.9 acres
2007,83,Debris Burning,9.44,B,GA,32.08462931,-83.28439532,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1993,77,Arson,0.2,A,NC,34.8083,-78.8783,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1995,71,Debris Burning,10,C,TX,32.40625,-95.31875,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
2007,158,Missing/Undefined,1,B,PR,17.983709,-66.614555,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2006,63,Miscellaneous,1,B,TX,31.64522999,-98.29724001,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,58,Children,1,B,TX,28.76749999,-97.08037001,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1999,345,Arson,6.4,B,GA,31.7386,-83.6539,MISSING/NOT SPECIFIED,12,Dec,Human,B: 0.25-9.9 acres
2002,202,Missing/Undefined,0.1,A,HI,21.4568176,-158.2006683,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2010,100,Debris Burning,0.17,A,GA,31.22862694,-82.63633091,PRIVATE,4,Apr,Human,A: <0.25 acres
1999,303,Campfire,0.1,A,OR,43.96944444,-119.29972222,USFS,10,Oct,Human,A: <0.25 acres
1992,238,Equipment Use,70,C,CA,39.05,-121.75,FWS,8,Aug,Human,C: 10-99.9 acres
2015,241,Miscellaneous,0.1,A,NY,43.3391,-78.1906,PRIVATE,8,Aug,Human,A: <0.25 acres
2014,77,Debris Burning,2,B,TX,31.040948,-94.160213,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1998,136,Campfire,0.2,A,AZ,33.64,-111.04,USFS,5,May,Human,A: <0.25 acres
2004,101,Debris Burning,0.1,A,SD,44.0722,-99.5818,BIA,4,Apr,Human,A: <0.25 acres
2014,285,Arson,1.5,B,AL,31.662419,-86.60863,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2008,43,Debris Burning,2.77,B,GA,33.47654282,-82.56038275,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1992,190,Debris Burning,0.1,A,CO,37.68496,-106.26659,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
1996,52,Railroad,0.1,A,AL,33.3412,-85.57068,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2010,283,Miscellaneous,5,B,TX,32.4254434,-96.3241957,STATE OR PRIVATE,10,Oct,Human,B: 0.25-9.9 acres
1998,224,Equipment Use,10,C,KY,38.4567,-82.7533,MISSING/NOT SPECIFIED,8,Aug,Human,C: 10-99.9 acres
2009,20,Debris Burning,10,C,TX,31.81017399,-98.87803599,STATE OR PRIVATE,1,Jan,Human,C: 10-99.9 acres
2006,62,Missing/Undefined,3,B,KY,38.59198,-83.05958998,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,101,Miscellaneous,11.73,C,GA,34.184127,-85.04459352,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
1993,302,Railroad,0.1,A,FL,27.35,-81.34,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2003,176,Equipment Use,0.1,A,CA,36.875,-121.62694444,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
2011,161,Debris Burning,0.02,A,GA,30.76916354,-84.84757615,PRIVATE,6,Jun,Human,A: <0.25 acres
2000,206,Debris Burning,0.05,A,WI,44.301801,-89.828014,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
1994,213,Lightning,0.2,A,ID,45.18666667,-116.40166667,USFS,7,Jul,Natural,A: <0.25 acres
1999,57,Arson,30,C,AL,31.6614,-88.4239,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2007,88,Children,0.94,B,NY,43.08665952,-77.40399826,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1994,81,Arson,3,B,MS,34.71847431,-88.83863386,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1992,180,Lightning,0.1,A,WA,46.57,-121.29833333,USFS,6,Jun,Natural,A: <0.25 acres
2014,70,Debris Burning,1,B,NC,36.05536666,-80.11108333,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2002,203,Smoking,0.1,A,CA,33.92611111,-116.93805555,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2006,100,Arson,0.25,A,PA,40.76555998,-76.07026999,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2004,108,Debris Burning,5,B,NM,33.10722001,-105.94940002,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1996,161,Missing/Undefined,0.1,A,ME,45.31666667,-69.58333333,PRIVATE,6,Jun,Human,A: <0.25 acres
2014,299,Miscellaneous,4.8,B,AL,33.701072,-87.554541,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2013,335,Debris Burning,0.8,B,WI,44.01886,-90.32403,PRIVATE,12,Dec,Human,B: 0.25-9.9 acres
2007,191,Smoking,0.1,A,WY,42.60833333,-108.85444444,USFS,7,Jul,Human,A: <0.25 acres
2007,53,Missing/Undefined,0.1,A,NC,35.84587,-82.18049,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2001,193,Lightning,0.2,A,CA,41.97472222,-120.51972222,USFS,7,Jul,Natural,A: <0.25 acres
1999,166,Debris Burning,0.5,B,SC,33.7167,-79.8833,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2002,204,Lightning,0.1,A,MT,48.38333333,-114.05083333,USFS,7,Jul,Natural,A: <0.25 acres
2012,5,Debris Burning,2,B,GA,31.54615887,-82.90148953,PRIVATE,1,Jan,Human,B: 0.25-9.9 acres
1992,146,Campfire,0.1,A,WA,47.41666667,-123.55,USFS,5,May,Human,A: <0.25 acres
1994,51,Debris Burning,0.1,A,AL,30.7719,-87.62353,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2007,224,Equipment Use,25,C,AR,35.24033,-91.13716,MISSING/NOT SPECIFIED,8,Aug,Human,C: 10-99.9 acres
1993,177,Arson,1,B,NJ,39.68333,-74.85,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2008,129,Debris Burning,1.45,B,GA,31.07909408,-84.0127784,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2011,198,Miscellaneous,0.1,A,NY,43.92593104,-75.80820104,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2007,83,Campfire,0.1,A,CA,41.7253,-124.1503,NPS,3,Mar,Human,A: <0.25 acres
2007,97,Missing/Undefined,0.1,A,NC,34.74676,-77.48706,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1996,170,Arson,1,B,CA,34.01194444,-117.47888888,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
